"cutomer_id","order_id","product_id","product_qty","order_date","order_time"
"FLB-60456","FZS-0197","38-859-3907",1,2023-11-25,00:53:17
"YTR-17385","FZS-2961","96-898-6534",3,2023-08-30,09:06:15
"YTR-17385","FZS-2961","00-189-3792",1,2023-08-30,09:06:15
"QRV-60561","FZS-3004","11-070-3495",3,2023-06-14,12:01:22
"QRV-60561","FZS-3004","61-517-4016",3,2023-06-14,12:01:22
"HMG-03762","FZS-8506","32-482-2312",3,2024-03-05,08:14:11
"JBJ-10889","FZX-1671","13-988-7154",3,2023-06-09,22:52:31
"JBJ-10889","FZX-1671","42-186-6656",2,2023-06-09,22:52:31
"GCK-20702","FZX-2175","93-813-6806",3,2023-09-07,09:54:05
"GCK-20702","FZX-2175","83-757-0080",3,2023-09-07,09:54:05
"GCK-20702","FZX-2175","14-407-7080",3,2023-09-07,09:54:05
"RLJ-24418","GAK-7387","65-670-3955",1,2023-11-03,15:12:40
"RLJ-24418","GAK-7387","85-608-2110",3,2023-11-03,15:12:40
"FHE-81934","GAO-3026","65-589-6508",1,2024-03-10,19:15:14
"FHE-81934","GAO-3026","80-635-9373",1,2024-03-10,19:15:14
"FHE-81934","GAO-3026","09-108-5554",3,2024-03-10,19:15:14
"FHE-81934","GAO-3026","76-564-6500",1,2024-03-10,19:15:14
"HCW-37454","GAO-9506","80-091-8007",1,2023-07-14,11:46:05
"GEP-35815","GCY-2390","84-298-4289",2,2024-01-22,07:45:14
"GEP-35815","GCY-2390","75-663-4897",2,2024-01-22,07:45:14
"EOU-65552","GCY-6469","75-021-9888",2,2023-10-01,23:23:52
"EOU-65552","GCY-6469","26-405-1029",2,2023-10-01,23:23:52
"EOU-65552","GCY-6469","98-633-2758",3,2023-10-01,23:23:52
"XYS-91170","GDI-2381","16-113-8913",3,2023-08-31,07:22:16
"FGG-98017","GDJ-6978","55-030-1575",1,2024-02-05,03:55:07
"DTZ-93560","GDJ-7137","15-497-2484",1,2023-09-18,00:14:06
"DTZ-93560","GDJ-7137","68-669-7046",1,2023-09-18,00:14:06
"DTZ-93560","GDJ-7137","06-149-6367",2,2023-09-18,00:14:06
"RRD-24873","GDK-2807","36-253-7557",2,2023-11-15,06:54:19
"MJA-98763","GDK-3265","19-856-9562",1,2023-09-10,19:28:34
"MJA-98763","GDK-3265","99-883-3205",1,2023-09-10,19:28:34
"VNI-97812","GDR-9613","45-373-3663",1,2023-06-05,12:45:34
"VNI-97812","GDR-9613","00-014-1314",2,2023-06-05,12:45:34
"XOH-81381","GDZ-2732","14-130-9078",3,2023-12-09,23:18:07
"PVX-71120","GDZ-3152","11-528-1672",3,2024-02-05,22:53:13
"PVX-71120","GDZ-3152","56-391-8989",1,2024-02-05,22:53:13
"TQX-30178","GFL-8891","89-827-1661",2,2023-07-21,19:11:33
"TQX-30178","GFL-8891","18-987-0096",1,2023-07-21,19:11:33
"TAW-20995","GIY-1764","46-850-5722",3,2023-12-22,20:13:11
"TAW-20995","GIY-1764","80-187-7283",3,2023-12-22,20:13:11
"NJG-83141","GIY-5782","34-581-3690",3,2023-07-08,19:47:59
"NJG-83141","GIY-5782","13-528-8160",2,2023-07-08,19:47:59
"NJG-83141","GIY-5782","36-017-1691",2,2023-07-08,19:47:59
"NJG-83141","GIY-5782","26-120-2859",2,2023-07-08,19:47:59
"LHM-97885","GKC-7741","81-046-6342",1,2024-02-15,08:48:04
"LHM-97885","GKC-7741","01-876-4818",3,2024-02-15,08:48:04
"PYB-17242","GKC-9238","63-389-8360",3,2023-12-17,13:53:45
"SYA-95712","GKR-8271","84-259-0089",3,2024-02-12,10:16:44
"SYA-95712","GKR-8271","47-937-5077",3,2024-02-12,10:16:44
"SYA-95712","GKR-8271","20-323-4061",1,2024-02-12,10:16:44
"TKP-27207","GKW-6949","48-647-8229",1,2024-03-08,04:46:09
"QWL-36165","GLC-4698","38-322-2938",2,2023-08-31,10:53:37
"QWL-36165","GLC-4698","84-485-2658",1,2023-08-31,10:53:37
"ZBE-31988","GLC-8735","50-784-5747",3,2023-12-15,13:38:18
"GEZ-08601","GMM-5537","35-364-7373",3,2023-08-20,01:11:44
"GEZ-08601","GMM-5537","26-064-2582",3,2023-08-20,01:11:44
"EQJ-03602","GMM-7938","76-365-0172",2,2024-02-23,06:32:48
"EQJ-03602","GMM-7938","53-526-0852",1,2024-02-23,06:32:48
"NPF-46161","GMY-1387","75-812-8157",1,2023-12-14,19:22:24
"NPF-46161","GMY-1387","07-996-3308",1,2023-12-14,19:22:24
"WZJ-48191","GMY-9367","64-928-2811",1,2023-09-22,02:00:30
"WZJ-48191","GMY-9367","93-138-2604",2,2023-09-22,02:00:30
"JLM-75527","GMY-9766","81-774-2745",2,2023-10-18,08:36:48
"JLM-75527","GMY-9766","99-926-9413",1,2023-10-18,08:36:48
"JLM-75527","GMY-9766","09-893-0868",3,2023-10-18,08:36:48
"WDI-49050","GNX-1908","17-034-5155",3,2024-02-29,04:52:28
"WDI-49050","GNX-1908","50-933-2934",1,2024-02-29,04:52:28
"WDI-49050","GNX-1908","52-481-2252",2,2024-02-29,04:52:28
"WHB-80863","GOP-9276","56-639-4120",2,2024-01-17,08:03:00
"WHB-80863","GOP-9276","67-806-5227",2,2024-01-17,08:03:00
"YXN-62968","GPA-3178","80-112-3726",3,2023-11-21,01:27:01
"YXN-62968","GPA-3178","90-105-1563",2,2023-11-21,01:27:01
"YXN-62968","GPA-3178","35-357-1938",3,2023-11-21,01:27:01
"SOD-35429","GPL-2715","96-000-2431",2,2023-11-11,06:45:40
"MYN-12522","GPL-5699","17-317-9778",3,2023-12-11,18:21:07
"MYN-12522","GPL-5699","24-187-6879",3,2023-12-11,18:21:07
"QWD-86474","GSU-2328","33-990-5149",1,2023-08-22,01:55:07
"ZAX-99759","GSU-3259","42-811-3974",3,2024-02-26,08:29:43
"KIA-16861","GTG-3344","56-727-7912",3,2023-06-26,14:12:19
"OPD-34081","GTG-6926","22-361-7394",3,2023-06-28,00:01:30
"ESY-59787","GTO-2819","25-833-2692",2,2023-06-26,17:54:29
"DMA-48071","GTO-9275","73-746-2303",1,2023-07-19,08:47:42
"HFI-23645","GTQ-2929","04-383-5009",1,2024-02-01,07:34:32
"KQD-47610","GTQ-7173","12-885-6135",1,2024-01-01,18:10:54
"BHQ-15247","GVS-3803","62-344-9942",2,2024-01-18,20:18:51
"BHQ-15247","GVS-3803","10-382-0091",3,2024-01-18,20:18:51
"BHQ-15247","GVS-3803","13-038-3266",3,2024-01-18,20:18:51
"BQM-88379","GVS-5855","17-524-3530",1,2023-10-29,16:52:43
"BQM-88379","GVS-5855","84-196-0823",1,2023-10-29,16:52:43
"XKZ-58530","GWI-9439","29-096-2247",2,2024-01-17,18:23:17
"XKZ-58530","GWI-9439","80-170-3703",3,2024-01-17,18:23:17
"XKZ-58530","GWI-9439","58-057-8966",1,2024-01-17,18:23:17
"XKZ-58530","GWI-9439","33-939-1022",3,2024-01-17,18:23:17
"ZCP-69930","GWM-1585","09-893-0868",3,2023-10-16,20:32:25
"ZCP-69930","GWM-1585","48-986-2953",2,2023-10-16,20:32:25
"RBJ-22883","GWM-4764","97-849-4693",3,2023-12-19,03:06:49
"RBJ-22883","GWM-4764","75-812-8157",3,2023-12-19,03:06:49
"RBJ-22883","GWM-4764","35-813-2768",3,2023-12-19,03:06:49
"OXE-64936","GWZ-3000","94-772-7241",3,2023-09-28,03:39:37
"RWW-28575","GWZ-3343","07-407-8266",1,2023-07-24,10:49:55
"KKO-90053","GWZ-8738","34-273-3640",2,2023-08-11,20:43:42
"KKO-90053","GWZ-8738","41-597-9556",3,2023-08-11,20:43:42
"CMI-41430","GXQ-4447","04-783-8390",2,2023-07-17,14:18:48
"BYH-56417","GXQ-7621","24-499-8485",2,2023-06-26,20:59:00
"AOR-15481","GYA-3254","78-646-8928",3,2024-03-27,02:32:00
"AOR-15481","GYA-3254","49-136-3149",3,2024-03-27,02:32:00
"AVH-73381","GYA-6913","81-430-7703",3,2023-12-10,06:02:58
"IWK-57089","GYC-1520","42-186-6656",2,2023-09-08,06:27:23
"IWK-57089","GYC-1520","05-970-5318",1,2023-09-08,06:27:23
"MRK-10741","GYC-7633","71-448-6664",1,2024-03-04,09:49:56
"MRK-10741","GYC-7633","94-527-8388",3,2024-03-04,09:49:56
"IRK-91133","GYF-1648","77-337-6396",1,2024-01-13,08:04:48
"IRK-91133","GYF-1648","62-826-9766",2,2024-01-13,08:04:48
"MLP-66980","GYF-5897","48-887-3743",2,2023-10-05,04:16:27
"IKG-51913","GYM-1748","94-291-1218",1,2023-08-19,20:11:04
"IKG-51913","GYM-1748","89-982-0349",2,2023-08-19,20:11:04
"IKG-51913","GYM-1748","57-316-6799",3,2023-08-19,20:11:04
"MAW-20885","GYM-7164","65-589-6508",2,2024-02-21,12:30:41
"ZFV-53477","GYV-9734","08-566-1525",1,2024-02-17,11:38:38
"ZFV-53477","GYV-9734","62-675-6608",2,2024-02-17,11:38:38
"ZFV-53477","GYV-9734","65-589-6508",2,2024-02-17,11:38:38
"WRO-25440","HBF-1732","13-565-5190",2,2023-11-23,02:03:35
"PKN-31478","HBF-8678","76-368-5961",2,2023-11-05,00:57:09
"PKN-31478","HBF-8678","93-188-8421",3,2023-11-05,00:57:09
"PKN-31478","HBF-8678","29-230-6631",2,2023-11-05,00:57:09
"ASF-42284","HDG-1965","29-537-1258",2,2023-06-02,07:44:24
"AMF-24071","HDG-9653","32-740-4812",3,2023-07-11,07:54:52
"AMF-24071","HDG-9653","51-163-6534",2,2023-07-11,07:54:52
"LUZ-12285","HDI-3979","24-198-8855",2,2024-03-11,09:13:13
"LUZ-12285","HDI-3979","29-901-6079",2,2024-03-11,09:13:13
"LUZ-12285","HDI-3979","81-430-7703",2,2024-03-11,09:13:13
"QWD-86474","HDI-4591","57-645-6511",2,2023-10-04,15:02:20
"LHX-00597","HEA-0215","89-008-8811",2,2024-02-13,10:02:32
"LHX-00597","HEA-0215","87-542-2374",1,2024-02-13,10:02:32
"PZB-33922","HEA-9573","82-082-0211",2,2024-01-28,21:11:51
"WSS-89437","HFM-1907","31-158-4715",2,2023-10-20,23:03:44
"PKX-19625","HFM-8386","25-623-6813",2,2024-01-26,03:18:37
"PKX-19625","HFM-8386","29-244-0977",2,2024-01-26,03:18:37
"PKX-19625","HFM-8386","02-432-4939",3,2024-01-26,03:18:37
"HYE-66745","HGE-4369","76-365-0172",3,2023-06-04,19:41:43
"FQM-34715","HGE-6319","99-653-8059",3,2023-11-22,16:13:43
"FQM-34715","HGE-6319","75-867-4873",1,2023-11-22,16:13:43
"FQM-34715","HGE-6319","70-405-0549",1,2023-11-22,16:13:43
"PFL-59126","HHO-0139","93-696-5981",2,2024-03-05,01:06:37
"PFL-59126","HHO-0139","62-215-1711",3,2024-03-05,01:06:37
"WHB-80863","HHO-4023","25-432-1704",2,2023-12-05,13:49:41
"ZHW-01464","HHT-5884","33-448-1950",2,2023-11-29,02:46:32
"IMJ-34713","HHZ-2367","00-940-2361",3,2023-09-07,11:47:42
"FSV-28476","HHZ-3138","34-885-5619",2,2023-11-29,01:13:34
"FSV-28476","HHZ-3138","33-332-7198",3,2023-11-29,01:13:34
"FSV-28476","HHZ-3138","85-608-2110",2,2023-11-29,01:13:34
"CIK-63950","HIF-3449","66-484-6519",2,2024-01-21,12:03:44
"CIK-63950","HIF-3449","77-690-2258",2,2024-01-21,12:03:44
"CIK-63950","HIF-3449","85-883-0273",2,2024-01-21,12:03:44
"DHT-25225","HIF-6160","72-174-0997",2,2023-10-11,07:55:22
"DHT-25225","HIF-6160","03-473-1590",1,2023-10-11,07:55:22
"XAL-14169","HIS-4689","18-541-2574",2,2024-02-03,09:35:19
"XAL-14169","HIS-4689","60-047-1175",2,2024-02-03,09:35:19
"XAL-14169","HIS-4689","94-859-3628",2,2024-02-03,09:35:19
"UQN-71766","HJH-1155","32-456-1132",1,2023-07-28,02:10:02
"OIO-75200","HJH-1962","50-213-7139",3,2023-10-22,07:09:50
"OIO-75200","HJH-1962","85-128-1876",2,2023-10-22,07:09:50
"SUM-52621","HKA-4276","77-690-2258",3,2024-03-07,07:09:28
"SUM-52621","HKA-4276","06-429-8278",3,2024-03-07,07:09:28
"NCJ-03725","HKA-7915","90-078-6038",2,2023-10-18,10:01:15
"NCJ-03725","HKA-7915","54-888-5102",1,2023-10-18,10:01:15
"NCJ-03725","HKA-7915","57-319-8186",3,2023-10-18,10:01:15
"KIC-74606","HKB-1381","47-986-3110",1,2023-06-06,21:36:43
"KIC-74606","HKB-1381","93-138-2604",3,2023-06-06,21:36:43
"OQH-68492","HKB-4005","00-014-1314",1,2024-03-16,06:31:04
"OQH-68492","HKB-4005","20-590-6535",2,2024-03-16,06:31:04
"NCU-43803","HKJ-6014","54-888-5102",3,2023-11-11,04:31:58
"JDG-70980","HKJ-6958","10-694-9762",3,2023-11-06,01:31:28
"JDG-70980","HKJ-6958","44-730-4998",1,2023-11-06,01:31:28
"BMZ-37405","HKL-7661","65-179-4512",3,2023-07-12,15:35:58
"BMZ-37405","HKL-7661","35-813-2768",2,2023-07-12,15:35:58
"BCN-11763","HKL-8822","31-471-2089",1,2023-12-04,18:04:57
"BCN-11763","HKL-8822","62-675-6608",1,2023-12-04,18:04:57
"TCR-35866","HMD-0165","87-867-8409",3,2024-01-19,17:42:48
"TCR-35866","HMD-0165","87-045-7617",1,2024-01-19,17:42:48
"RRD-24873","HMF-9138","05-778-7730",3,2023-08-06,11:52:14
"RRD-24873","HMF-9138","16-212-9898",3,2023-08-06,11:52:14
"SGQ-71639","HMT-3205","25-630-4737",3,2023-06-12,17:53:58
"SGQ-71639","HMT-3205","62-923-7406",2,2023-06-12,17:53:58
"MTC-94752","HMT-3357","73-262-6274",3,2023-07-14,17:55:14
"MTC-94752","HMT-3357","04-806-9817",2,2023-07-14,17:55:14
"MTC-94752","HMT-3357","92-903-1283",3,2023-07-14,17:55:14
"YFO-19978","HNP-4800","26-509-7486",3,2023-11-26,12:44:41
"QND-86180","HNP-7986","41-772-6262",1,2023-11-19,10:28:23
"QND-86180","HNP-7986","62-156-2167",2,2023-11-19,10:28:23
"WTN-50267","HNV-3169","35-021-8505",3,2024-02-03,01:59:04
"PML-24029","HNV-6071","41-328-7745",3,2024-03-14,16:17:53
"PML-24029","HNV-6071","86-089-6844",3,2024-03-14,16:17:53
"PML-24029","HNV-6071","80-112-3726",1,2024-03-14,16:17:53
"SWV-59927","HNW-2331","94-454-3723",2,2023-07-16,01:12:10
"SWV-59927","HNW-2331","25-215-5515",3,2023-07-16,01:12:10
"SWV-59927","HNW-2331","43-786-6628",1,2023-07-16,01:12:10
"UOY-19199","HOD-8731","31-961-0692",1,2023-07-30,11:16:43
"UOY-19199","HOD-8731","82-147-9350",3,2023-07-30,11:16:43
"RID-03725","HOG-2149","34-885-5619",2,2023-11-07,23:22:52
"MAW-20885","HOG-9586","88-020-4165",3,2023-07-04,10:47:08
"NNN-20285","HPS-2962","50-386-0005",1,2023-12-01,10:04:49
"NNN-20285","HPS-2962","85-505-6120",2,2023-12-01,10:04:49
"JJW-70882","HPS-7797","12-973-7202",2,2023-12-23,22:31:19
"JJW-70882","HPS-7797","28-913-3139",1,2023-12-23,22:31:19
"YDB-07606","HQT-1910","83-659-7003",1,2024-01-26,18:47:50
"QHY-80920","HQT-2703","08-724-0599",2,2023-09-20,19:10:38
"QHY-80920","HQT-2703","44-663-8767",3,2023-09-20,19:10:38
"QHY-80920","HQT-2703","13-149-4278",3,2023-09-20,19:10:38
"XOH-81381","HQU-5348","92-872-3947",3,2023-06-01,15:44:48
"XOH-81381","HQU-5348","22-923-3025",1,2023-06-01,15:44:48
"WTM-36992","HTC-1513","02-342-9795",1,2023-07-14,00:54:30
"PME-65620","HTC-3383","71-037-7529",2,2023-09-13,07:57:27
"PME-65620","HTC-3383","78-345-5609",1,2023-09-13,07:57:27
"YQO-96638","HUX-8533","20-052-1917",1,2024-01-31,16:56:41
"YQO-96638","HUX-8533","43-612-9451",2,2024-01-31,16:56:41
"YQO-96638","HUX-8533","56-402-6081",1,2024-01-31,16:56:41
"RBY-87869","HVF-1891","44-565-9973",1,2023-07-04,02:58:54
"RBY-87869","HVF-1891","21-287-3605",3,2023-07-04,02:58:54
"RBY-87869","HVF-1891","29-328-3654",2,2023-07-04,02:58:54
"ZDU-88623","HVF-3574","32-729-0633",2,2023-12-21,09:43:05
"TZK-03516","HXF-3310","62-344-9942",2,2023-06-27,20:46:42
"TZK-03516","HXF-3310","77-366-9333",2,2023-06-27,20:46:42
"TZK-03516","HXF-3310","31-897-4567",1,2023-06-27,20:46:42
"KUK-75858","HXO-3080","60-939-3181",1,2024-01-29,03:45:12
"KUK-75858","HXO-3080","01-876-4818",1,2024-01-29,03:45:12
"HIT-26425","HXO-6753","97-356-0921",2,2024-02-05,00:50:28
"HIT-26425","HXO-6753","32-343-2762",1,2024-02-05,00:50:28
"HIT-26425","HXO-6753","90-145-4578",2,2024-02-05,00:50:28
"FXN-53707","HYF-5140","62-880-5515",3,2023-11-18,01:22:00
"EKU-14560","HYF-5414","06-313-7699",1,2023-06-06,14:49:59
"EKU-14560","HYF-5414","86-985-8205",2,2023-06-06,14:49:59
"MOD-39400","HZQ-0273","90-806-5529",1,2024-01-15,13:06:31
"MOD-39400","HZQ-0273","99-803-8766",2,2024-01-15,13:06:31
"RWO-80666","HZQ-2476","32-169-1593",3,2023-09-24,10:46:06
"OPD-34081","IAB-1177","53-042-1501",2,2024-01-28,15:43:26
"OPD-34081","IAB-1177","85-213-9361",3,2024-01-28,15:43:26
"VJZ-97038","IAB-4641","84-172-2801",2,2024-01-21,03:04:02
"MFD-59251","IAM-8124","08-115-3988",2,2023-10-14,11:41:57
"INW-45170","IAM-8594","77-123-2297",1,2023-11-17,18:50:39
"INW-45170","IAM-8594","38-480-0304",1,2023-11-17,18:50:39
"INW-45170","IAM-8594","93-696-5981",3,2023-11-17,18:50:39
"GGP-05008","IAO-1064","28-380-7447",3,2023-07-10,07:08:21
"GGP-05008","IAO-1064","96-407-0793",2,2023-07-10,07:08:21
"JHB-90449","IAO-1324","73-746-2303",2,2023-07-20,19:24:47
"JHB-90449","IAO-1324","68-605-9700",2,2023-07-20,19:24:47
"JVE-25104","IBT-3169","18-751-1861",3,2023-11-21,04:18:25
"JVE-25104","IBT-3169","50-596-4877",2,2023-11-21,04:18:25
"NVZ-72081","IBT-8715","05-778-7730",2,2023-12-30,01:32:30
"NVZ-72081","IBT-8715","54-245-0160",3,2023-12-30,01:32:30
"UEW-03565","IBV-7592","88-478-2068",1,2024-03-05,11:54:37
"OCG-16513","IBV-9880","88-601-1709",3,2023-07-14,08:58:23
"OCG-16513","IBV-9880","71-373-7523",3,2023-07-14,08:58:23
"XYS-91170","ICB-5729","68-963-5883",2,2023-11-08,12:46:59
"XYS-91170","ICB-5729","03-319-7590",3,2023-11-08,12:46:59
"QEL-73614","ICB-6872","14-463-4219",1,2023-11-10,18:23:43
"QEL-73614","ICB-6872","77-690-2258",2,2023-11-10,18:23:43
"ZMI-98499","ICP-2189","66-172-5155",1,2024-01-23,12:24:52
"ZMI-98499","ICP-2189","33-671-5520",2,2024-01-23,12:24:52
"ZMI-98499","ICP-2189","60-285-3062",3,2024-01-23,12:24:52
"GEZ-08601","IDB-5714","64-131-4849",3,2023-10-01,07:24:33
"GEZ-08601","IDB-5714","86-872-8529",1,2023-10-01,07:24:33
"JEC-17480","IDB-6614","96-894-8380",3,2023-07-29,03:44:20
"WHB-10547","IDD-1652","00-039-6452",2,2023-08-15,17:10:29
"WHB-10547","IDD-1652","47-300-5792",1,2023-08-15,17:10:29
"TWE-00676","IDW-4434","67-247-6424",1,2023-11-03,10:35:42
"NWH-68847","IDW-9487","04-337-2891",1,2024-02-06,16:01:42
"NWH-68847","IDW-9487","87-749-5656",3,2024-02-06,16:01:42
"NWH-68847","IDW-9487","60-729-6044",1,2024-02-06,16:01:42
"ELR-67861","IEP-1209","06-609-9674",1,2023-06-21,15:40:33
"DFJ-54300","IEP-1294","73-174-4422",1,2024-03-03,09:47:22
"DFJ-54300","IEP-1294","12-885-6135",1,2024-03-03,09:47:22
"DFJ-54300","IEP-1294","37-167-1724",2,2024-03-03,09:47:22
"WZJ-48191","IGQ-2720","58-873-8980",1,2023-08-17,07:55:07
"PRY-55973","IGQ-7163","75-021-9888",2,2023-12-13,02:11:04
"ZIB-60373","IGR-3206","63-150-6353",1,2024-03-12,14:55:40
"ZIB-60373","IGR-3206","32-309-2457",2,2024-03-12,14:55:40
"JBG-18362","IHE-2243","30-614-1428",3,2023-09-10,22:12:53
"JBG-18362","IHE-2243","16-017-0808",2,2023-09-10,22:12:53
"MYO-10937","IHE-2800","59-048-2538",1,2023-10-15,13:26:54
"RCY-97051","IHI-2337","47-505-2493",1,2024-02-11,22:41:16
"RCY-97051","IHI-2337","59-871-3856",2,2024-02-11,22:41:16
"RCY-97051","IHI-2337","52-349-4814",2,2024-02-11,22:41:16
"ZFZ-01642","IHI-2682","97-113-5105",2,2023-10-16,07:55:19
"ZFZ-01642","IHI-2682","01-700-9655",2,2023-10-16,07:55:19
"BZO-89081","IHK-4185","97-383-2296",2,2023-06-13,07:06:21
"BZO-89081","IHK-4185","40-940-0123",1,2023-06-13,07:06:21
"BZO-89081","IHK-4185","55-154-9849",2,2023-06-13,07:06:21
"CMS-46190","IHK-5603","19-856-9562",1,2024-03-20,21:41:19
"VKE-08602","IIP-6549","21-766-7142",1,2024-03-18,08:44:34
"VKE-08602","IIP-6549","68-848-4770",2,2024-03-18,08:44:34
"FGG-98017","IJC-4312","22-112-0673",2,2023-11-22,11:18:56
"FGG-98017","IJC-4312","17-034-5155",3,2023-11-22,11:18:56
"HBD-99816","IJC-9031","36-900-2731",2,2024-02-14,06:40:36
"HBD-99816","IJC-9031","32-309-2457",2,2024-02-14,06:40:36
"FLF-32710","IJN-1067","97-894-2164",3,2024-03-08,09:31:00
"FLF-32710","IJN-1067","85-589-9448",2,2024-03-08,09:31:00
"FLF-32710","IJN-1067","84-506-7216",2,2024-03-08,09:31:00
"HMV-04314","IJN-9332","89-330-8496",2,2024-03-25,20:31:17
"HMV-04314","IJN-9332","69-770-5691",1,2024-03-25,20:31:17
"NOA-05708","IJO-0342","17-524-3530",3,2023-10-17,22:26:22
"NOA-05708","IJO-0342","46-384-5593",2,2023-10-17,22:26:22
"NOA-05708","IJO-0342","67-795-5740",3,2023-10-17,22:26:22
"TGE-89868","IJO-8036","82-023-9853",2,2023-09-01,11:51:17
"PCC-20414","IJP-1563","67-831-6440",2,2023-07-21,22:21:52
"PCC-20414","IJP-1563","08-579-9146",2,2023-07-21,22:21:52
"KNN-45155","IJP-8856","99-803-8766",2,2024-03-27,13:33:50
"KNN-45155","IJP-8856","45-450-4081",3,2024-03-27,13:33:50
"KNN-45155","IJP-8856","94-390-1947",3,2024-03-27,13:33:50
"VKE-08602","ILW-2337","67-200-7827",3,2024-03-19,10:18:22
"OQH-68492","ILW-6701","06-576-2456",1,2023-08-01,12:48:56
"OQH-68492","ILW-6701","11-922-2177",2,2023-08-01,12:48:56
"YIR-40381","ILZ-1381","99-293-0174",1,2024-02-12,05:58:13
"XWU-19562","IMG-1177","11-587-1855",2,2023-12-16,21:46:17
"PZB-33922","IMG-3882","73-394-8330",1,2023-08-12,04:26:06
"PZB-33922","IMG-3882","26-969-2460",3,2023-08-12,04:26:06
"SGQ-71639","IQC-7731","81-184-9787",1,2024-01-09,22:16:50
"SGQ-71639","IQC-7731","62-549-0675",1,2024-01-09,22:16:50
"IZD-59177","IQJ-3893","63-034-4031",2,2024-01-06,19:10:33
"IZD-59177","IQJ-3893","70-345-5629",3,2024-01-06,19:10:33
"IZD-59177","IQJ-3893","41-328-7745",2,2024-01-06,19:10:33
"MWK-21287","IQJ-9240","40-320-8545",2,2023-09-22,08:34:44
"GFX-78117","IRD-4941","87-414-9382",3,2023-11-24,18:51:25
"GFX-78117","IRD-4941","06-429-8278",2,2023-11-24,18:51:25
"JGU-09700","IRD-5007","08-343-6235",3,2023-08-28,07:59:42
"JGU-09700","IRD-5007","65-670-3955",3,2023-08-28,07:59:42
"LSP-41166","ISK-5530","55-995-2675",2,2023-11-17,15:18:41
"HYE-66745","ISK-8691","40-320-8545",1,2023-06-18,10:32:09
"HYE-66745","ISK-8691","67-200-7827",3,2023-06-18,10:32:09
"SXK-51603","ISZ-3855","85-162-7790",2,2023-10-04,10:02:01
"SXK-51603","ISZ-3855","23-384-6715",1,2023-10-04,10:02:01
"TWC-17881","ITK-3225","07-996-3308",3,2023-07-30,08:33:28
"TWC-17881","ITK-3225","76-564-6500",3,2023-07-30,08:33:28
"PYC-11977","IUD-0422","94-218-6034",1,2023-06-22,11:09:04
"PYC-11977","IUD-0422","66-067-1770",3,2023-06-22,11:09:04
"PYC-11977","IUD-0422","72-615-3589",2,2023-06-22,11:09:04
"XUT-07777","IUD-8762","43-738-2296",2,2023-07-06,01:59:16
"XUT-07777","IUD-8762","08-440-3373",1,2023-07-06,01:59:16
"QHK-84327","IVT-2439","00-046-2275",2,2024-01-14,07:47:08
"QHK-84327","IVT-2439","90-145-4578",2,2024-01-14,07:47:08
"YCG-95880","IVT-7758","18-751-1861",2,2023-11-25,18:48:39
"ZTZ-48921","IVZ-9233","53-085-2967",2,2024-01-23,06:53:20
"ZTZ-48921","IVZ-9233","25-775-6567",3,2024-01-23,06:53:20
"EKY-98964","IWH-4698","20-577-6526",3,2023-12-01,21:33:42
"EKY-98964","IWH-4698","01-587-5587",2,2023-12-01,21:33:42
"DEJ-43115","IWH-6834","14-712-4363",3,2023-11-29,06:50:44
"DEJ-43115","IWH-6834","68-514-5147",2,2023-11-29,06:50:44
"HTW-70988","IWY-6470","31-879-2034",2,2023-08-11,03:08:43
"FNT-52348","IWY-7057","58-584-9891",1,2023-07-10,12:54:04
"FNT-52348","IWY-7057","24-054-3805",3,2023-07-10,12:54:04
"CTA-73375","IZC-1350","20-052-1917",3,2023-10-18,09:45:48
"CTA-73375","IZC-1350","01-641-2902",1,2023-10-18,09:45:48
"DYU-51215","IZC-2345","22-829-4607",3,2023-08-03,05:37:58
"DYU-51215","IZC-2345","42-443-6110",1,2023-08-03,05:37:58
"GIR-16621","JAL-3804","82-766-2339",2,2023-09-19,21:10:14
"ERN-41709","JAL-4635","76-903-3559",1,2023-07-30,04:54:09
"ERN-41709","JAL-4635","70-990-3946",1,2023-07-30,04:54:09
"VKK-70651","JAU-6446","44-270-9009",3,2024-01-21,08:13:41
"VKK-70651","JAU-6446","29-497-5703",1,2024-01-21,08:13:41
"VKK-70651","JAU-6446","60-939-3181",2,2024-01-21,08:13:41
"RHJ-93702","JBC-7879","48-257-8759",3,2023-09-30,20:44:16
"RHJ-93702","JBC-7879","39-354-0460",1,2023-09-30,20:44:16
"MAP-01921","JBC-9625","93-085-3402",1,2023-08-25,19:56:12
"MAP-01921","JBC-9625","70-990-3946",3,2023-08-25,19:56:12
"MAP-01921","JBC-9625","97-019-3404",1,2023-08-25,19:56:12
"EJI-39703","JBH-3616","80-994-3188",2,2023-11-13,22:29:50
"FSA-92921","JBH-5208","31-961-0692",3,2023-10-10,01:19:58
"FNG-65785","JBS-3757","58-584-9891",3,2023-08-05,16:47:47
"EGF-95058","JBS-5322","02-432-4939",1,2023-10-26,13:43:28
"EGF-95058","JBS-5322","76-357-2026",2,2023-10-26,13:43:28
"WON-71258","JCE-5265","08-304-2729",2,2023-08-31,17:26:05
"WON-71258","JCE-5265","53-526-0852",2,2023-08-31,17:26:05
"WON-71258","JCE-5265","32-740-4812",1,2023-08-31,17:26:05
"YSK-55846","JDB-3247","72-583-0270",1,2023-08-29,08:47:42
"YSK-55846","JDB-3247","44-532-6617",1,2023-08-29,08:47:42
